indicator,iso3,year,value,ci_lo,ci_hi
wgi.voice_accountability,TON,1998,58.3251455,47.6650813,68.9852097
wgi.voice_accountability,TON,2000,58.8268771,48.1668129,69.4869413
wgi.voice_accountability,TON,2002,57.6774554,47.0173912,68.3375196
wgi.voice_accountability,TON,2003,57.1029222,46.442858,67.7629864
wgi.voice_accountability,TON,2004,54.6536974,46.5348249,62.77257
wgi.voice_accountability,TON,2005,55.4628532,47.8401745,63.085532
wgi.voice_accountability,TON,2006,55.3154385,47.6927598,62.9381173
wgi.voice_accountability,TON,2007,55.0609173,47.4382386,62.6835961
wgi.voice_accountability,TON,2008,60.7837849,53.1611062,68.4064637
wgi.voice_accountability,TON,2009,60.6970198,53.1505294,68.2435102
wgi.voice_accountability,TON,2010,63.9237367,56.3772463,71.4702271
wgi.voice_accountability,TON,2011,64.8056801,57.2591897,72.3521705
wgi.voice_accountability,TON,2012,63.1205055,55.574015,70.6669959
wgi.voice_accountability,TON,2013,63.3851273,55.8386369,70.9316178
wgi.voice_accountability,TON,2014,63.8478949,56.3014045,71.3943853
wgi.voice_accountability,TON,2015,63.6133633,56.0668729,71.1598537
wgi.voice_accountability,TON,2016,62.5925779,55.0460875,70.1390683
wgi.voice_accountability,TON,2017,62.501684,54.9551935,70.0481744
wgi.voice_accountability,TON,2018,68.0425239,59.597993,76.4870548
wgi.voice_accountability,TON,2019,68.7341995,60.2896686,77.1787304
wgi.voice_accountability,TON,2020,73.7875741,65.2358738,82.3392745
wgi.voice_accountability,TON,2021,72.8691118,64.3174114,81.4208122
wgi.voice_accountability,TON,2022,71.8350262,63.2833259,80.3867266
wgi.voice_accountability,TON,2023,71.6414137,63.0897133,80.1931141
wgi.voice_accountability,TON,2024,71.2141377,62.6624373,79.7658381
wgi.voice_accountability,TTO,1996,69.2819312,63.7137576,74.8501047
wgi.voice_accountability,TTO,1998,68.6455127,63.0773391,74.2136862
wgi.voice_accountability,TTO,2000,63.4122895,57.8441159,68.980463
wgi.voice_accountability,TTO,2002,64.3980261,58.9019926,69.8940597
wgi.voice_accountability,TTO,2003,65.8290436,60.4747942,71.183293
wgi.voice_accountability,TTO,2004,65.3358077,60.0081639,70.6634516
wgi.voice_accountability,TTO,2005,67.8296394,62.5019955,73.1572833
wgi.voice_accountability,TTO,2006,68.1505388,62.8365083,73.4645692
wgi.voice_accountability,TTO,2007,67.5065224,62.2676424,72.7454024
wgi.voice_accountability,TTO,2008,67.1635769,61.9246969,72.4024569
wgi.voice_accountability,TTO,2009,67.6146458,62.3757658,72.8535258
wgi.voice_accountability,TTO,2010,67.8488204,62.5858499,73.1117908
wgi.voice_accountability,TTO,2011,67.7841662,62.5211957,73.0471366
wgi.voice_accountability,TTO,2012,67.5892812,62.3515844,72.826978
wgi.voice_accountability,TTO,2013,67.080034,61.8423372,72.3177309
wgi.voice_accountability,TTO,2014,66.8636963,61.6259994,72.1013931
wgi.voice_accountability,TTO,2015,65.0817731,60.5803412,69.583205
wgi.voice_accountability,TTO,2016,65.1596259,60.6581941,69.6610578
wgi.voice_accountability,TTO,2017,65.2973338,60.7959019,69.7987657
wgi.voice_accountability,TTO,2018,64.6146177,60.1351532,69.0940822
wgi.voice_accountability,TTO,2019,64.5482832,60.0522911,69.0442754
wgi.voice_accountability,TTO,2020,64.9552354,60.4592433,69.4512275
wgi.voice_accountability,TTO,2021,65.0839312,60.5879391,69.5799233
wgi.voice_accountability,TTO,2022,64.6364555,60.1404634,69.1324477
wgi.voice_accountability,TTO,2023,64.8146571,60.280198,69.3491162
wgi.voice_accountability,TTO,2024,63.9605409,59.4344865,68.4865953
wgi.voice_accountability,TUN,1996,39.5665082,33.9983346,45.1346817
wgi.voice_accountability,TUN,1998,37.125429,31.5572554,42.6936026
wgi.voice_accountability,TUN,2000,38.0892508,32.7528627,43.425639
wgi.voice_accountability,TUN,2002,37.0233422,32.3041759,41.7425086
wgi.voice_accountability,TUN,2003,37.2797012,32.5605349,41.9988676
wgi.voice_accountability,TUN,2004,36.5655191,32.5834789,40.5475594
wgi.voice_accountability,TUN,2005,36.1435796,32.1615394,40.1256199
wgi.voice_accountability,TUN,2006,37.0473469,33.0653066,41.0293872
wgi.voice_accountability,TUN,2007,36.2652044,32.2831642,40.2472447
wgi.voice_accountability,TUN,2008,36.8075943,32.8312493,40.7839393
wgi.voice_accountability,TUN,2009,35.6167792,31.6404343,39.5931242
wgi.voice_accountability,TUN,2010,33.9565526,29.9802077,37.9328976
wgi.voice_accountability,TUN,2011,52.3180008,48.3858881,56.2501134
wgi.voice_accountability,TUN,2012,54.3646141,50.7742725,57.9549556
wgi.voice_accountability,TUN,2013,54.7742791,51.2669903,58.2815678
wgi.voice_accountability,TUN,2014,59.2875584,55.7802696,62.7948471
wgi.voice_accountability,TUN,2015,60.2576601,56.7503713,63.7649489
wgi.voice_accountability,TUN,2016,60.6011622,56.6321683,64.5701561
wgi.voice_accountability,TUN,2017,58.6622592,54.6932653,62.6312531
wgi.voice_accountability,TUN,2018,58.342354,54.153401,62.5313069
wgi.voice_accountability,TUN,2019,58.732712,54.543759,62.9216649
wgi.voice_accountability,TUN,2020,58.7055061,54.5036591,62.9073531
wgi.voice_accountability,TUN,2021,55.7562195,51.5543724,59.9580665
wgi.voice_accountability,TUN,2022,49.5813273,45.3794803,53.7831744
wgi.voice_accountability,TUN,2023,48.0041325,43.770312,52.2379531
wgi.voice_accountability,TUN,2024,44.8825934,40.6487728,49.116414
wgi.voice_accountability,TUR,1996,51.4893244,45.9446654,57.0339834
wgi.voice_accountability,TUR,1998,43.6083527,38.0636937,49.1530117
wgi.voice_accountability,TUR,2000,47.6431455,42.0984865,53.1878045
wgi.voice_accountability,TUR,2002,51.8230514,46.9616826,56.6844202
wgi.voice_accountability,TUR,2003,55.6602848,50.798916,60.5216536
wgi.voice_accountability,TUR,2004,57.7311093,53.5383583,61.9238603
wgi.voice_accountability,TUR,2005,58.7754006,54.6198581,62.930943
wgi.voice_accountability,TUR,2006,58.4611609,54.3120891,62.6102326
wgi.voice_accountability,TUR,2007,56.0252275,51.8761557,60.1742992
wgi.voice_accountability,TUR,2008,56.9109427,52.8882406,60.9336447
wgi.voice_accountability,TUR,2009,57.799628,53.776926,61.8223301
wgi.voice_accountability,TUR,2010,56.3736705,52.3509685,60.3963726
wgi.voice_accountability,TUR,2011,53.466157,49.8072512,57.1250629
wgi.voice_accountability,TUR,2012,53.4263424,49.3846291,57.4680556
wgi.voice_accountability,TUR,2013,51.5118589,47.3419171,55.6818006
wgi.voice_accountability,TUR,2014,48.3717566,44.2018148,52.5416983
wgi.voice_accountability,TUR,2015,46.5962376,42.4262958,50.7661793
wgi.voice_accountability,TUR,2016,44.2562861,40.0863443,48.4262278
wgi.voice_accountability,TUR,2017,43.1206983,38.9507566,47.2906401
wgi.voice_accountability,TUR,2018,40.2016087,35.7743174,44.6289001
wgi.voice_accountability,TUR,2019,40.9941354,36.5668441,45.4214268
wgi.voice_accountability,TUR,2020,40.158031,35.7155055,44.6005565
wgi.voice_accountability,TUR,2021,39.2912763,34.8109104,43.7716422
wgi.voice_accountability,TUR,2022,37.673761,33.1933951,42.1541269
wgi.voice_accountability,TUR,2023,37.8996709,33.419305,42.3800368
wgi.voice_accountability,TUR,2024,37.6897898,33.2094239,42.1701557
wgi.voice_accountability,TUV,1996,80.6656445,70.0055803,91.3257087
wgi.voice_accountability,TUV,1998,80.6295071,69.9694429,91.2895713
wgi.voice_accountability,TUV,2000,80.6498503,69.9897861,91.3099145
wgi.voice_accountability,TUV,2002,75.7266066,65.0665425,86.3866708
wgi.voice_accountability,TUV,2003,73.4166667,62.7566025,84.0767308
wgi.voice_accountability,TUV,2004,67.4790453,58.8385198,76.1195708
wgi.voice_accountability,TUV,2005,69.3616865,60.7232823,78.0000907
wgi.voice_accountability,TUV,2006,67.7664606,59.1280565,76.4048648
wgi.voice_accountability,TUV,2007,66.6031175,57.9647133,75.2415217
wgi.voice_accountability,TUV,2008,66.5840608,57.9456566,75.2224649
wgi.voice_accountability,TUV,2009,66.5878343,57.9494301,75.2262385
wgi.voice_accountability,TUV,2010,66.5659229,57.9275187,75.2043271
wgi.voice_accountability,TUV,2011,66.6053473,57.9669431,75.2437515
wgi.voice_accountability,TUV,2012,64.3242776,56.2748322,72.3737231
wgi.voice_accountability,TUV,2013,64.2136322,56.1641867,72.2630776
wgi.voice_accountability,TUV,2014,66.0193482,57.9699028,74.0687936
wgi.voice_accountability,TUV,2015,66.0308106,57.9813651,74.080256
wgi.voice_accountability,TUV,2016,66.016532,57.9670866,74.0659775
wgi.voice_accountability,TUV,2017,66.0041175,57.9546721,74.053563
wgi.voice_accountability,TUV,2018,72.4653329,61.890315,83.0403507
wgi.voice_accountability,TUV,2019,76.8494211,67.6814581,86.0173841
wgi.voice_accountability,TUV,2020,72.3051081,63.1371451,81.4730711
wgi.voice_accountability,TUV,2021,73.1523388,63.9843758,82.3203018
wgi.voice_accountability,TUV,2022,73.2317336,64.0637706,82.3996966
wgi.voice_accountability,TUV,2023,73.2053994,64.0374364,82.3733624
wgi.voice_accountability,TUV,2024,77.6524458,68.4844828,86.8204088
wgi.voice_accountability,TZA,1996,39.841082,34.2729084,45.4092555
wgi.voice_accountability,TZA,1998,41.9435754,36.3754019,47.511749
wgi.voice_accountability,TZA,2000,41.8899846,36.5535964,47.2263727
wgi.voice_accountability,TZA,2002,45.1989964,40.4562962,49.9416966
wgi.voice_accountability,TZA,2003,45.6146455,40.9167604,50.3125306
wgi.voice_accountability,TZA,2004,48.615554,44.0436273,53.1874807
wgi.voice_accountability,TZA,2005,51.3661051,47.5511611,55.1810492
wgi.voice_accountability,TZA,2006,55.7548858,52.0434935,59.4662781
wgi.voice_accountability,TZA,2007,57.0280483,53.316656,60.7394406
wgi.voice_accountability,TZA,2008,55.7767499,52.0653576,59.4881422
wgi.voice_accountability,TZA,2009,55.8102041,52.0988118,59.5215964
wgi.voice_accountability,TZA,2010,55.1767295,51.4653373,58.8881218
wgi.voice_accountability,TZA,2011,55.7224554,52.0110631,59.4338477
wgi.voice_accountability,TZA,2012,54.3062012,50.8862272,57.7261753
wgi.voice_accountability,TZA,2013,53.6809511,50.260977,57.1009252
wgi.voice_accountability,TZA,2014,53.9213565,50.5013824,57.3413306
wgi.voice_accountability,TZA,2015,53.4474469,49.7211407,57.173753
wgi.voice_accountability,TZA,2016,51.9455408,48.1017859,55.7892957
wgi.voice_accountability,TZA,2017,51.287813,47.4440582,55.1315679
wgi.voice_accountability,TZA,2018,49.3573725,45.3148734,53.3998716
wgi.voice_accountability,TZA,2019,48.382006,44.3395069,52.4245052
wgi.voice_accountability,TZA,2020,46.4018672,42.3477832,50.4559512
wgi.voice_accountability,TZA,2021,44.4243625,40.3702785,48.4784465
wgi.voice_accountability,TZA,2022,44.8544861,40.8004021,48.9085702
wgi.voice_accountability,TZA,2023,45.8727932,41.7900139,49.9555726
wgi.voice_accountability,TZA,2024,45.5602425,41.4774632,49.6430219
wgi.voice_accountability,UGA,1996,38.8504026,33.282229,44.4185762
wgi.voice_accountability,UGA,1998,36.7443806,31.176207,42.3125542
wgi.voice_accountability,UGA,2000,35.2202988,29.8839107,40.556687
wgi.voice_accountability,UGA,2002,36.8462433,32.1035431,41.5889435
wgi.voice_accountability,UGA,2003,41.3738869,37.2495934,45.4981804
wgi.voice_accountability,UGA,2004,43.1604115,39.1221287,47.1986943
wgi.voice_accountability,UGA,2005,45.669094,41.85415,49.484038
wgi.voice_accountability,UGA,2006,49.6719762,45.9605839,53.3833685
wgi.voice_accountability,UGA,2007,48.6878778,44.9764855,52.3992701
wgi.voice_accountability,UGA,2008,47.8612037,44.1498114,51.572596
wgi.voice_accountability,UGA,2009,47.6911355,43.9797432,51.4025278
wgi.voice_accountability,UGA,2010,46.8584704,43.1470781,50.5698627
wgi.voice_accountability,UGA,2011,45.7933389,42.3733648,49.213313
wgi.voice_accountability,UGA,2012,45.8310743,42.4111002,49.2510484
wgi.voice_accountability,UGA,2013,44.818291,41.3983169,48.2382651
wgi.voice_accountability,UGA,2014,45.3569196,41.9369455,48.7768937
wgi.voice_accountability,UGA,2015,45.1920707,41.4657645,48.9183768
wgi.voice_accountability,UGA,2016,42.0980332,38.2542783,45.941788
wgi.voice_accountability,UGA,2017,42.506746,38.6629912,46.3505009
wgi.voice_accountability,UGA,2018,41.8574019,37.8149028,45.8999011
wgi.voice_accountability,UGA,2019,41.5004632,37.4579641,45.5429623
wgi.voice_accountability,UGA,2020,41.7385775,37.6844935,45.7926616
wgi.voice_accountability,UGA,2021,40.0915058,36.0374218,44.1455898
wgi.voice_accountability,UGA,2022,39.8387069,35.7846228,43.8927909
wgi.voice_accountability,UGA,2023,40.5931271,36.5103478,44.6759065
wgi.voice_accountability,UGA,2024,39.1204397,35.0376604,43.2032191
wgi.voice_accountability,UKR,1996,47.7822272,41.7736998,53.7907547
wgi.voice_accountability,UKR,1998,48.5723631,43.0041895,54.1405367
wgi.voice_accountability,UKR,2000,43.5587541,38.3307589,48.7867493
wgi.voice_accountability,UKR,2002,44.8829889,40.2392863,49.5266916
wgi.voice_accountability,UKR,2003,44.1881926,39.54449,48.8318953
wgi.voice_accountability,UKR,2004,44.8836383,40.2399357,49.5273409
wgi.voice_accountability,UKR,2005,52.8993564,48.2556538,57.5430591
wgi.voice_accountability,UKR,2006,58.4692243,53.8345459,63.1039026
wgi.voice_accountability,UKR,2007,58.9103605,54.5063457,63.3143753
wgi.voice_accountability,UKR,2008,58.9789475,54.5749327,63.3829623
wgi.voice_accountability,UKR,2009,59.1925076,54.7884928,63.5965224
wgi.voice_accountability,UKR,2010,55.8528017,51.4487869,60.2568165
wgi.voice_accountability,UKR,2011,52.1140898,48.1753191,56.0528604
wgi.voice_accountability,UKR,2012,52.1545765,48.2158059,56.0933471
wgi.voice_accountability,UKR,2013,50.7692738,46.7121093,54.8264382
wgi.voice_accountability,UKR,2014,53.5552045,49.49804,57.6123689
wgi.voice_accountability,UKR,2015,54.0960821,50.0389177,58.1532466
wgi.voice_accountability,UKR,2016,54.5786397,50.5214753,58.6358042
wgi.voice_accountability,UKR,2017,54.5642965,50.507132,58.6214609
wgi.voice_accountability,UKR,2018,56.2665798,51.9735745,60.559585
wgi.voice_accountability,UKR,2019,58.2730284,53.9800231,62.5660336
wgi.voice_accountability,UKR,2020,59.081211,54.7882058,63.3742163
wgi.voice_accountability,UKR,2021,58.5918082,54.2988029,62.8848134
wgi.voice_accountability,UKR,2022,56.5117214,52.2187161,60.8047266
wgi.voice_accountability,UKR,2023,55.272869,50.9457461,59.5999918
wgi.voice_accountability,UKR,2024,54.9063143,50.5791915,59.2334372
wgi.voice_accountability,URY,1996,70.9847413,65.4211551,76.5483275
wgi.voice_accountability,URY,1998,71.9569748,66.3933886,77.520561
wgi.voice_accountability,URY,2000,72.9746973,67.4111111,78.5382835
wgi.voice_accountability,URY,2002,74.4841487,69.6100346,79.3582628
wgi.voice_accountability,URY,2003,74.0383341,69.1642199,78.9124482
wgi.voice_accountability,URY,2004,72.912728,68.058712,77.766744
wgi.voice_accountability,URY,2005,74.2588934,69.4048774,79.1129094
wgi.voice_accountability,URY,2006,76.2800528,71.4372787,81.122827
wgi.voice_accountability,URY,2007,76.5301739,71.6873997,81.3729481
wgi.voice_accountability,URY,2008,76.7724259,71.9296517,81.6152
wgi.voice_accountability,URY,2009,77.6425026,72.7997284,82.4852768
wgi.voice_accountability,URY,2010,78.406299,73.5635248,83.2490731
wgi.voice_accountability,URY,2011,77.9252168,73.0824426,82.767991
wgi.voice_accountability,URY,2012,76.2575341,72.0142587,80.5008096
wgi.voice_accountability,URY,2013,77.045708,72.8024326,81.2889834
wgi.voice_accountability,URY,2014,76.9866406,72.7433652,81.229916
wgi.voice_accountability,URY,2015,78.021897,73.7786216,82.2651725
wgi.voice_accountability,URY,2016,78.5618891,74.3186137,82.8051645
wgi.voice_accountability,URY,2017,78.4308917,74.1876163,82.6741671
wgi.voice_accountability,URY,2018,78.4472005,73.9318419,82.9625591
wgi.voice_accountability,URY,2019,78.6043011,74.0889425,83.1196597
wgi.voice_accountability,URY,2020,78.8144763,74.2829541,83.3459984
wgi.voice_accountability,URY,2021,78.4811326,73.9496104,83.0126548
wgi.voice_accountability,URY,2022,77.8776923,73.3461701,82.4092145
wgi.voice_accountability,URY,2023,78.1716921,73.5999895,82.7433947
wgi.voice_accountability,URY,2024,78.3389459,73.7672433,82.9106485
wgi.voice_accountability,USA,1996,80.7732953,75.2286363,86.3179543
wgi.voice_accountability,USA,1998,80.9901459,75.4454869,86.5348049
wgi.voice_accountability,USA,2000,79.2440521,73.6993931,84.7887111
wgi.voice_accountability,USA,2002,81.4067577,76.0734237,86.7400916
wgi.voice_accountability,USA,2003,80.1606067,74.8272727,85.4939406
wgi.voice_accountability,USA,2004,78.6270124,73.2936784,83.9603463
wgi.voice_accountability,USA,2005,80.1283951,74.871022,85.3857682
wgi.voice_accountability,USA,2006,79.3544666,74.3596885,84.3492446
wgi.voice_accountability,USA,2007,79.4662882,74.4715102,84.4610662
wgi.voice_accountability,USA,2008,80.0566752,75.0618971,85.0514532
wgi.voice_accountability,USA,2009,79.621229,74.6264509,84.616007
wgi.voice_accountability,USA,2010,79.4944427,74.4996647,84.4892208
wgi.voice_accountability,USA,2011,78.4079845,74.0635726,82.7523963
wgi.voice_accountability,USA,2012,78.9702134,74.6258016,83.3146252
wgi.voice_accountability,USA,2013,77.2611111,72.7562487,81.7659735
wgi.voice_accountability,USA,2014,77.8551578,73.3502955,82.3600202
wgi.voice_accountability,USA,2015,79.4057418,74.9008795,83.9106042
wgi.voice_accountability,USA,2016,78.5831949,74.0783325,83.0880572
wgi.voice_accountability,USA,2017,76.5158796,72.1403204,80.8914389
wgi.voice_accountability,USA,2018,75.281107,70.6053504,79.9568637
wgi.voice_accountability,USA,2019,74.7890018,70.1132451,79.4647585
wgi.voice_accountability,USA,2020,73.5834356,68.9076789,78.2591923
wgi.voice_accountability,USA,2021,72.3867309,67.7109743,77.0624876
wgi.voice_accountability,USA,2022,72.9996786,68.3239219,77.6754353
wgi.voice_accountability,USA,2023,71.9646969,67.2447605,76.6846334
wgi.voice_accountability,USA,2024,72.3731718,67.6532353,77.0931082
wgi.voice_accountability,UZB,1996,27.6998539,21.1209991,34.2787087
wgi.voice_accountability,UZB,1998,25.0511427,18.4722879,31.6299975
wgi.voice_accountability,UZB,2000,23.8591392,17.8221649,29.8961135
wgi.voice_accountability,UZB,2002,28.1920291,23.2513933,33.132665
wgi.voice_accountability,UZB,2003,27.6750739,22.734438,32.6157097
wgi.voice_accountability,UZB,2004,29.0886834,24.1480475,34.0293192
wgi.voice_accountability,UZB,2005,26.3600804,21.5380099,31.1821508
wgi.voice_accountability,UZB,2006,27.4751307,22.6530602,32.2972012
wgi.voice_accountability,UZB,2007,27.5048236,22.6827532,32.3268941
wgi.voice_accountability,UZB,2008,26.9604455,22.138375,31.782516
wgi.voice_accountability,UZB,2009,27.7870618,22.975092,32.5990316
wgi.voice_accountability,UZB,2010,27.8882699,23.0763001,32.7002397
wgi.voice_accountability,UZB,2011,28.2463096,23.45368,33.0389391
wgi.voice_accountability,UZB,2012,27.4148941,23.205472,31.6243162
wgi.voice_accountability,UZB,2013,29.251145,25.0417229,33.4605671
wgi.voice_accountability,UZB,2014,29.984536,25.7751139,34.1939581
wgi.voice_accountability,UZB,2015,28.9626952,24.7532731,33.1721173
wgi.voice_accountability,UZB,2016,29.2477162,25.0382941,33.4571384
wgi.voice_accountability,UZB,2017,31.1357675,26.9195877,35.3519473
wgi.voice_accountability,UZB,2018,34.1351848,29.6524368,38.6179328
wgi.voice_accountability,UZB,2019,31.9089434,27.4261955,36.3916914
wgi.voice_accountability,UZB,2020,35.1559842,30.4461414,39.865827
wgi.voice_accountability,UZB,2021,38.66,34.1714359,43.148564
wgi.voice_accountability,UZB,2022,38.6019267,34.2973628,42.9064906
wgi.voice_accountability,UZB,2023,39.3359759,35.031412,43.6405398
